State,Pincode,Year,Quarter,Registered_users
Uttar Pradesh,201009,2018,4,574
Uttar Pradesh,201307,2018,4,574
Uttar Pradesh,211002,2018,4,574
Uttar Pradesh,201318,2018,4,574
Uttar Pradesh,201102,2018,4,574
Uttar Pradesh,201308,2018,4,574
Uttar Pradesh,250001,2018,4,574
Uttar Pradesh,201014,2018,4,574
Uttar Pradesh,201304,2018,4,574
Uttar Pradesh,201301,2019,1,574
Uttar Pradesh,201009,2019,1,574
Uttar Pradesh,201307,2019,1,574
Uttar Pradesh,201318,2019,1,574
Uttar Pradesh,211002,2019,1,574
Uttar Pradesh,201102,2019,1,574
Uttar Pradesh,201304,2019,1,574
Uttar Pradesh,250001,2019,1,574
Uttar Pradesh,201308,2019,1,574
Uttar Pradesh,201014,2019,1,574
Uttar Pradesh,201301,2019,2,574
Uttar Pradesh,201009,2019,2,574
Uttar Pradesh,201307,2019,2,574
Uttar Pradesh,201318,2019,2,574
Uttar Pradesh,211002,2019,2,574
Uttar Pradesh,201102,2019,2,574
Uttar Pradesh,250001,2019,2,574
Uttar Pradesh,201304,2019,2,574
Uttar Pradesh,201308,2019,2,574
Uttar Pradesh,201014,2019,2,574
Uttar Pradesh,201301,2019,3,574
Uttar Pradesh,201009,2019,3,574
Uttar Pradesh,201307,2019,3,574
Uttar Pradesh,201318,2019,3,574
Uttar Pradesh,201102,2019,3,574
Uttar Pradesh,211002,2019,3,574
Uttar Pradesh,250001,2019,3,574
Uttar Pradesh,201304,2019,3,574
Uttar Pradesh,201308,2019,3,574
Uttar Pradesh,247001,2019,3,574
Uttar Pradesh,201301,2019,4,574
Uttar Pradesh,201009,2019,4,574
Uttar Pradesh,201307,2019,4,574
Uttar Pradesh,201318,2019,4,574
Uttar Pradesh,201102,2019,4,574
Uttar Pradesh,211002,2019,4,574
Uttar Pradesh,250001,2019,4,574
Uttar Pradesh,201304,2019,4,574
Uttar Pradesh,247001,2019,4,574
Uttar Pradesh,201308,2019,4,574
Uttar Pradesh,201301,2020,1,574
Uttar Pradesh,201009,2020,1,574
Uttar Pradesh,201307,2020,1,574
Uttar Pradesh,201102,2020,1,574
Uttar Pradesh,201318,2020,1,574
Uttar Pradesh,211002,2020,1,574
Uttar Pradesh,250001,2020,1,574
Uttar Pradesh,247001,2020,1,574
Uttar Pradesh,201304,2020,1,574
Uttar Pradesh,201308,2020,1,574
Uttar Pradesh,201301,2020,2,574
Uttar Pradesh,201009,2020,2,574
Uttar Pradesh,201307,2020,2,574
Uttar Pradesh,201102,2020,2,574
Uttar Pradesh,201318,2020,2,574
Uttar Pradesh,250001,2020,2,574
Uttar Pradesh,211002,2020,2,574
Uttar Pradesh,247001,2020,2,574
Uttar Pradesh,201304,2020,2,574
Uttar Pradesh,244001,2020,2,574
Uttar Pradesh,201301,2020,3,574
Uttar Pradesh,201009,2020,3,574
Uttar Pradesh,201102,2020,3,574
Uttar Pradesh,201307,2020,3,574
Uttar Pradesh,201318,2020,3,574
Uttar Pradesh,250001,2020,3,574
Uttar Pradesh,247001,2020,3,574
Uttar Pradesh,211002,2020,3,574
Uttar Pradesh,244001,2020,3,574
Uttar Pradesh,201304,2020,3,574
Uttar Pradesh,201301,2020,4,574
Uttar Pradesh,201009,2020,4,574
Uttar Pradesh,201102,2020,4,574
Uttar Pradesh,201307,2020,4,574
Uttar Pradesh,201318,2020,4,574
Uttar Pradesh,250001,2020,4,574
Uttar Pradesh,247001,2020,4,574
Uttar Pradesh,211002,2020,4,574
Uttar Pradesh,244001,2020,4,574
Uttar Pradesh,202001,2020,4,574
Uttar Pradesh,201301,2021,1,574
Uttar Pradesh,201009,2021,1,574
Uttar Pradesh,201102,2021,1,574
Uttar Pradesh,201307,2021,1,574
Uttar Pradesh,201318,2021,1,574
Uttar Pradesh,250001,2021,1,574
Uttar Pradesh,247001,2021,1,574
Uttar Pradesh,211002,2021,1,574
Uttar Pradesh,244001,2021,1,574
Uttar Pradesh,202001,2021,1,574
Uttar Pradesh,201301,2021,2,574
Uttar Pradesh,201009,2021,2,574
Uttar Pradesh,201102,2021,2,574
Uttar Pradesh,201307,2021,2,574
Uttar Pradesh,201318,2021,2,574
Uttar Pradesh,250001,2021,2,574
Uttar Pradesh,247001,2021,2,574
Uttar Pradesh,211002,2021,2,574
Uttar Pradesh,244001,2021,2,574
Uttar Pradesh,202001,2021,2,574
Uttar Pradesh,201301,2021,3,574
Uttar Pradesh,201009,2021,3,574
Uttar Pradesh,201102,2021,3,574
Uttar Pradesh,201307,2021,3,574
Uttar Pradesh,201318,2021,3,574
Uttar Pradesh,250001,2021,3,574
Uttar Pradesh,247001,2021,3,574
Uttar Pradesh,211002,2021,3,574
Uttar Pradesh,244001,2021,3,574
Uttar Pradesh,202001,2021,3,574
Uttar Pradesh,201301,2021,4,574
Uttar Pradesh,201009,2021,4,574
Uttar Pradesh,201102,2021,4,574
Uttar Pradesh,201307,2021,4,574
Uttar Pradesh,201318,2021,4,574
Uttar Pradesh,250001,2021,4,574
Uttar Pradesh,247001,2021,4,574
Uttar Pradesh,211002,2021,4,574
Uttar Pradesh,244001,2021,4,574
Uttar Pradesh,202001,2021,4,574
Uttar Pradesh,201301,2022,1,574
Uttar Pradesh,201009,2022,1,574
Uttar Pradesh,201102,2022,1,574
Uttar Pradesh,201307,2022,1,574
Uttar Pradesh,201318,2022,1,574
Uttar Pradesh,250001,2022,1,574
Uttar Pradesh,247001,2022,1,574
Uttar Pradesh,211002,2022,1,574
Uttar Pradesh,244001,2022,1,574
Uttar Pradesh,202001,2022,1,574
Uttar Pradesh,201301,2022,2,574
Uttar Pradesh,201009,2022,2,574
Uttar Pradesh,201102,2022,2,574
Uttar Pradesh,201307,2022,2,574
Uttar Pradesh,201318,2022,2,574
Uttar Pradesh,250001,2022,2,574
Uttar Pradesh,247001,2022,2,574
Uttar Pradesh,211002,2022,2,574
Uttar Pradesh,244001,2022,2,574
Uttar Pradesh,202001,2022,2,574
Uttar Pradesh,201301,2022,3,574
Uttar Pradesh,201009,2022,3,574
Uttar Pradesh,201102,2022,3,574
Uttar Pradesh,201307,2022,3,574
Uttar Pradesh,201318,2022,3,574
Uttar Pradesh,250001,2022,3,574
Uttar Pradesh,247001,2022,3,574
Uttar Pradesh,211002,2022,3,574
Uttar Pradesh,244001,2022,3,574
Uttar Pradesh,202001,2022,3,574
Uttar Pradesh,201301,2022,4,574
Uttar Pradesh,201009,2022,4,574
Uttar Pradesh,201102,2022,4,574
Uttar Pradesh,201307,2022,4,574
Uttar Pradesh,201318,2022,4,574
Uttar Pradesh,250001,2022,4,574
Uttar Pradesh,247001,2022,4,574
Uttar Pradesh,211002,2022,4,574
Uttar Pradesh,244001,2022,4,574
Uttar Pradesh,202001,2022,4,574
Uttar Pradesh,201301,2023,1,574
Uttar Pradesh,201009,2023,1,574
Uttar Pradesh,201102,2023,1,574
Uttar Pradesh,201307,2023,1,574
Uttar Pradesh,201318,2023,1,574
Uttar Pradesh,250001,2023,1,574
Uttar Pradesh,247001,2023,1,574
Uttar Pradesh,211002,2023,1,574
Uttar Pradesh,244001,2023,1,574
Uttar Pradesh,202001,2023,1,574
Uttar Pradesh,201301,2023,2,574
Uttar Pradesh,201009,2023,2,574
Uttar Pradesh,201102,2023,2,574
Uttar Pradesh,201307,2023,2,574
Uttar Pradesh,201318,2023,2,574
Uttar Pradesh,250001,2023,2,574
Uttar Pradesh,247001,2023,2,574
Uttar Pradesh,211002,2023,2,574
Uttar Pradesh,244001,2023,2,574
Uttar Pradesh,202001,2023,2,574
Uttar Pradesh,201301,2023,3,574
Uttar Pradesh,201009,2023,3,574
Uttar Pradesh,201102,2023,3,574
Uttar Pradesh,201307,2023,3,574
Uttar Pradesh,201318,2023,3,574
Uttar Pradesh,247001,2023,3,574
Uttar Pradesh,250001,2023,3,574
Uttar Pradesh,211002,2023,3,574
Uttar Pradesh,244001,2023,3,574
Uttar Pradesh,202001,2023,3,574
Uttar Pradesh,201301,2023,4,574
Uttar Pradesh,201009,2023,4,574
Uttar Pradesh,201102,2023,4,574
Uttar Pradesh,201307,2023,4,574
Uttar Pradesh,201318,2023,4,574
Uttar Pradesh,247001,2023,4,574
Uttar Pradesh,250001,2023,4,574
Uttar Pradesh,211002,2023,4,574
Uttar Pradesh,244001,2023,4,574
Uttar Pradesh,202001,2023,4,574
Uttar Pradesh,201301,2024,1,574
Uttar Pradesh,201009,2024,1,574
Uttar Pradesh,201102,2024,1,574
Uttar Pradesh,201307,2024,1,574
Uttar Pradesh,201318,2024,1,574
Uttar Pradesh,247001,2024,1,574
Uttar Pradesh,250001,2024,1,574
Uttar Pradesh,211002,2024,1,574
Uttar Pradesh,244001,2024,1,574
Uttar Pradesh,202001,2024,1,574
Uttar Pradesh,201301,2024,2,574
Uttar Pradesh,201009,2024,2,574
Uttar Pradesh,201102,2024,2,574
Uttar Pradesh,201307,2024,2,574
Uttar Pradesh,201318,2024,2,574
Uttar Pradesh,247001,2024,2,574
Uttar Pradesh,250001,2024,2,574
Uttar Pradesh,211002,2024,2,574
Uttar Pradesh,244001,2024,2,574
Uttar Pradesh,202001,2024,2,574
Uttar Pradesh,201301,2024,3,574
Uttar Pradesh,201009,2024,3,574
Uttar Pradesh,201102,2024,3,574
Uttar Pradesh,201318,2024,3,574
Uttar Pradesh,202001,2024,3,574
Uttar Pradesh,244001,2024,3,574
Uttar Pradesh,247001,2024,3,574
Uttar Pradesh,282001,2024,3,574
Uttar Pradesh,201307,2024,3,574
Uttar Pradesh,283203,2024,3,574
Uttar Pradesh,201301,2024,4,574
Uttar Pradesh,201009,2024,4,574
Uttar Pradesh,201102,2024,4,574
Uttar Pradesh,202001,2024,4,574
Uttar Pradesh,201318,2024,4,574
Uttar Pradesh,244001,2024,4,574
Uttar Pradesh,247001,2024,4,574
Uttar Pradesh,282001,2024,4,574
Uttar Pradesh,201307,2024,4,574
Uttar Pradesh,283203,2024,4,574
Uttarakhand,248001,2018,1,574
Uttarakhand,263153,2018,1,574
Uttarakhand,263139,2018,1,574
Uttarakhand,249403,2018,1,574
Uttarakhand,247667,2018,1,574
Uttarakhand,244713,2018,1,574
Uttarakhand,248007,2018,1,574
Uttarakhand,263148,2018,1,574
Uttarakhand,249404,2018,1,574
Uttarakhand,248008,2018,1,574
Uttarakhand,248001,2018,2,574
Uttarakhand,263153,2018,2,574
Uttarakhand,263139,2018,2,574
Uttarakhand,249403,2018,2,574
Uttarakhand,247667,2018,2,574
Uttarakhand,244713,2018,2,574
Uttarakhand,248007,2018,2,574
Uttarakhand,263148,2018,2,574
Uttarakhand,249404,2018,2,574
Uttarakhand,248008,2018,2,574
Uttarakhand,248001,2018,3,574
Uttarakhand,263153,2018,3,574
Uttarakhand,263139,2018,3,574
Uttarakhand,249403,2018,3,574
Uttarakhand,247667,2018,3,574
Uttarakhand,244713,2018,3,574
Uttarakhand,248007,2018,3,574
Uttarakhand,263148,2018,3,574
Uttarakhand,249404,2018,3,574
Uttarakhand,248008,2018,3,574
Uttarakhand,248001,2018,4,574
Uttarakhand,263153,2018,4,574
Uttarakhand,263139,2018,4,574
Uttarakhand,249403,2018,4,574
Uttarakhand,247667,2018,4,574
Uttarakhand,244713,2018,4,574
Uttarakhand,248007,2018,4,574
Uttarakhand,263148,2018,4,574
Uttarakhand,249404,2018,4,574
Uttarakhand,248008,2018,4,574
Uttarakhand,248001,2019,1,574
Uttarakhand,263153,2019,1,574
Uttarakhand,263139,2019,1,574
Uttarakhand,249403,2019,1,574
Uttarakhand,247667,2019,1,574
Uttarakhand,244713,2019,1,574
Uttarakhand,248007,2019,1,574
Uttarakhand,263148,2019,1,574
Uttarakhand,248008,2019,1,574
Uttarakhand,249404,2019,1,574
Uttarakhand,248001,2019,2,574
Uttarakhand,263153,2019,2,574
Uttarakhand,263139,2019,2,574
Uttarakhand,249403,2019,2,574
Uttarakhand,247667,2019,2,574
Uttarakhand,244713,2019,2,574
Uttarakhand,248007,2019,2,574
Uttarakhand,263148,2019,2,574
Uttarakhand,248008,2019,2,574
Uttarakhand,249404,2019,2,574
Uttarakhand,248001,2019,3,574
Uttarakhand,263153,2019,3,574
Uttarakhand,263139,2019,3,574
Uttarakhand,249403,2019,3,574
Uttarakhand,247667,2019,3,574
Uttarakhand,244713,2019,3,574
Uttarakhand,248007,2019,3,574
Uttarakhand,248008,2019,3,574
Uttarakhand,263148,2019,3,574
Uttarakhand,249404,2019,3,574
Uttarakhand,248001,2019,4,574
Uttarakhand,263153,2019,4,574
Uttarakhand,263139,2019,4,574
Uttarakhand,249403,2019,4,574
Uttarakhand,247667,2019,4,574
Uttarakhand,244713,2019,4,574
Uttarakhand,248007,2019,4,574
Uttarakhand,248008,2019,4,574
Uttarakhand,263148,2019,4,574
Uttarakhand,249404,2019,4,574
Uttarakhand,248001,2020,1,574
Uttarakhand,263153,2020,1,574
Uttarakhand,263139,2020,1,574
Uttarakhand,249403,2020,1,574
Uttarakhand,247667,2020,1,574
Uttarakhand,244713,2020,1,574
Uttarakhand,248007,2020,1,574
Uttarakhand,248008,2020,1,574
Uttarakhand,263148,2020,1,574
Uttarakhand,249404,2020,1,574
Uttarakhand,248001,2020,2,574
Uttarakhand,263153,2020,2,574
Uttarakhand,263139,2020,2,574
Uttarakhand,247667,2020,2,574
Uttarakhand,249403,2020,2,574
Uttarakhand,244713,2020,2,574
Uttarakhand,248007,2020,2,574
Uttarakhand,248008,2020,2,574
Uttarakhand,263148,2020,2,574
Uttarakhand,249404,2020,2,574
Uttarakhand,248001,2020,3,574
Uttarakhand,263139,2020,3,574
Uttarakhand,263153,2020,3,574
Uttarakhand,247667,2020,3,574
Uttarakhand,249403,2020,3,574
Uttarakhand,244713,2020,3,574
Uttarakhand,248007,2020,3,574
Uttarakhand,248008,2020,3,574
Uttarakhand,263148,2020,3,574
Uttarakhand,249404,2020,3,574
Uttarakhand,248001,2020,4,574
Uttarakhand,263139,2020,4,574
Uttarakhand,263153,2020,4,574
Uttarakhand,247667,2020,4,574
Uttarakhand,249403,2020,4,574
Uttarakhand,244713,2020,4,574
Uttarakhand,248007,2020,4,574
Uttarakhand,248008,2020,4,574
Uttarakhand,263148,2020,4,574
Uttarakhand,249404,2020,4,574
Uttarakhand,248001,2021,1,574
Uttarakhand,263139,2021,1,574
Uttarakhand,263153,2021,1,574
Uttarakhand,247667,2021,1,574
Uttarakhand,249403,2021,1,574
Uttarakhand,244713,2021,1,574
Uttarakhand,248007,2021,1,574
Uttarakhand,248008,2021,1,574
Uttarakhand,263148,2021,1,574
Uttarakhand,249404,2021,1,574
Uttarakhand,248001,2021,2,574
Uttarakhand,263139,2021,2,574
Uttarakhand,263153,2021,2,574
Uttarakhand,247667,2021,2,574
Uttarakhand,249403,2021,2,574
Uttarakhand,244713,2021,2,574
Uttarakhand,248007,2021,2,574
Uttarakhand,248008,2021,2,574
Uttarakhand,263148,2021,2,574
Uttarakhand,249404,2021,2,574
Uttarakhand,248001,2021,3,574
Uttarakhand,263139,2021,3,574
Uttarakhand,263153,2021,3,574
Uttarakhand,247667,2021,3,574
Uttarakhand,249403,2021,3,574
Uttarakhand,244713,2021,3,574
Uttarakhand,248007,2021,3,574
Uttarakhand,248008,2021,3,574
Uttarakhand,263148,2021,3,574
Uttarakhand,249404,2021,3,574
Uttarakhand,248001,2021,4,574
Uttarakhand,263139,2021,4,574
Uttarakhand,263153,2021,4,574
Uttarakhand,247667,2021,4,574
Uttarakhand,249403,2021,4,574
Uttarakhand,244713,2021,4,574
Uttarakhand,248007,2021,4,574
Uttarakhand,248008,2021,4,574
Uttarakhand,263148,2021,4,574
Uttarakhand,249404,2021,4,574
Uttarakhand,248001,2022,1,574
Uttarakhand,263139,2022,1,574
Uttarakhand,263153,2022,1,574
Uttarakhand,247667,2022,1,574
Uttarakhand,249403,2022,1,574
Uttarakhand,244713,2022,1,574
Uttarakhand,248007,2022,1,574
Uttarakhand,248008,2022,1,574
Uttarakhand,263148,2022,1,574
Uttarakhand,249404,2022,1,574
Uttarakhand,248001,2022,2,574
Uttarakhand,263139,2022,2,574
Uttarakhand,263153,2022,2,574
Uttarakhand,247667,2022,2,574
Uttarakhand,249403,2022,2,574
Uttarakhand,244713,2022,2,574
Uttarakhand,248007,2022,2,574
Uttarakhand,248008,2022,2,574
Uttarakhand,263148,2022,2,574
Uttarakhand,249404,2022,2,574
Uttarakhand,248001,2022,3,574
Uttarakhand,263139,2022,3,574
Uttarakhand,263153,2022,3,574
Uttarakhand,247667,2022,3,574
Uttarakhand,249403,2022,3,574
Uttarakhand,244713,2022,3,574
Uttarakhand,248007,2022,3,574
Uttarakhand,248008,2022,3,574
Uttarakhand,263148,2022,3,574
Uttarakhand,249404,2022,3,574
Uttarakhand,248001,2022,4,574
Uttarakhand,263139,2022,4,574
Uttarakhand,263153,2022,4,574
Uttarakhand,247667,2022,4,574
Uttarakhand,249403,2022,4,574
Uttarakhand,244713,2022,4,574
Uttarakhand,248007,2022,4,574
Uttarakhand,248008,2022,4,574
Uttarakhand,263148,2022,4,574
Uttarakhand,249404,2022,4,574
Uttarakhand,248001,2023,1,574
Uttarakhand,263139,2023,1,574
Uttarakhand,263153,2023,1,574
Uttarakhand,247667,2023,1,574
Uttarakhand,249403,2023,1,574
Uttarakhand,244713,2023,1,574
Uttarakhand,248007,2023,1,574
Uttarakhand,248008,2023,1,574
Uttarakhand,263148,2023,1,574
Uttarakhand,249404,2023,1,574
Uttarakhand,248001,2023,2,574
Uttarakhand,263153,2023,2,574
Uttarakhand,263139,2023,2,574
Uttarakhand,247667,2023,2,574
Uttarakhand,249403,2023,2,574
Uttarakhand,244713,2023,2,574
Uttarakhand,248007,2023,2,574
Uttarakhand,248008,2023,2,574
Uttarakhand,263148,2023,2,574
Uttarakhand,249404,2023,2,574
Uttarakhand,248001,2023,3,574
Uttarakhand,263153,2023,3,574
Uttarakhand,263139,2023,3,574
Uttarakhand,247667,2023,3,574
Uttarakhand,249403,2023,3,574
Uttarakhand,244713,2023,3,574
Uttarakhand,248007,2023,3,574
Uttarakhand,248008,2023,3,574
Uttarakhand,263148,2023,3,574
Uttarakhand,249404,2023,3,574
Uttarakhand,248001,2023,4,574
Uttarakhand,263153,2023,4,574
Uttarakhand,263139,2023,4,574
Uttarakhand,247667,2023,4,574
Uttarakhand,249403,2023,4,574
Uttarakhand,244713,2023,4,574
Uttarakhand,248007,2023,4,574
Uttarakhand,248008,2023,4,574
Uttarakhand,263148,2023,4,574
Uttarakhand,249404,2023,4,574
Uttarakhand,248001,2024,1,574
Uttarakhand,263153,2024,1,574
Uttarakhand,263139,2024,1,574
Uttarakhand,249403,2024,1,574
Uttarakhand,247667,2024,1,574
Uttarakhand,244713,2024,1,574
Uttarakhand,248007,2024,1,574
Uttarakhand,248008,2024,1,574
Uttarakhand,263148,2024,1,574
Uttarakhand,247661,2024,1,574
Uttarakhand,248001,2024,2,574
Uttarakhand,263153,2024,2,574
Uttarakhand,263139,2024,2,574
Uttarakhand,249403,2024,2,574
Uttarakhand,247667,2024,2,574
Uttarakhand,244713,2024,2,574
Uttarakhand,248007,2024,2,574
Uttarakhand,248008,2024,2,574
Uttarakhand,263148,2024,2,574
Uttarakhand,247661,2024,2,574
Uttarakhand,248001,2024,3,574
Uttarakhand,263139,2024,3,574
Uttarakhand,263153,2024,3,574
Uttarakhand,247667,2024,3,574
Uttarakhand,244713,2024,3,574
Uttarakhand,249403,2024,3,574
Uttarakhand,249402,2024,3,574
Uttarakhand,248007,2024,3,574
Uttarakhand,263148,2024,3,574
Uttarakhand,247661,2024,3,574
Uttarakhand,248001,2024,4,574
Uttarakhand,263139,2024,4,574
Uttarakhand,263153,2024,4,574
Uttarakhand,247667,2024,4,574
Uttarakhand,244713,2024,4,574
Uttarakhand,249403,2024,4,574
Uttarakhand,249402,2024,4,574
Uttarakhand,248007,2024,4,574
Uttarakhand,263148,2024,4,574
Uttarakhand,247661,2024,4,574
West Bengal,711101,2018,1,574
West Bengal,700156,2018,1,574
West Bengal,700091,2018,1,574
West Bengal,721101,2018,1,574
West Bengal,700006,2018,1,574
West Bengal,700135,2018,1,574
West Bengal,700039,2018,1,574
West Bengal,700001,2018,1,574
West Bengal,732101,2018,1,574
West Bengal,700059,2018,1,574
West Bengal,711101,2018,2,574
West Bengal,700156,2018,2,574
West Bengal,700091,2018,2,574
West Bengal,721101,2018,2,574
West Bengal,700006,2018,2,574
West Bengal,700135,2018,2,574
West Bengal,700039,2018,2,574
West Bengal,732101,2018,2,574
West Bengal,700001,2018,2,574
West Bengal,700019,2018,2,574
West Bengal,711101,2018,3,574
West Bengal,700156,2018,3,574
West Bengal,700006,2018,3,574
West Bengal,700091,2018,3,574
West Bengal,721101,2018,3,574
West Bengal,700135,2018,3,574
West Bengal,700039,2018,3,574
West Bengal,700019,2018,3,574
West Bengal,732101,2018,3,574
West Bengal,700001,2018,3,574
West Bengal,711101,2018,4,574
West Bengal,700006,2018,4,574
West Bengal,700156,2018,4,574
West Bengal,700135,2018,4,574
West Bengal,700091,2018,4,574
West Bengal,721101,2018,4,574
West Bengal,700039,2018,4,574
West Bengal,700019,2018,4,574
West Bengal,700015,2018,4,574
West Bengal,700001,2018,4,574
West Bengal,711101,2019,1,574
West Bengal,700006,2019,1,574
West Bengal,700156,2019,1,574
West Bengal,700135,2019,1,574
West Bengal,700091,2019,1,574
West Bengal,721101,2019,1,574
West Bengal,700039,2019,1,574
West Bengal,700015,2019,1,574
West Bengal,700019,2019,1,574
West Bengal,700001,2019,1,574
West Bengal,711101,2019,2,574
West Bengal,700006,2019,2,574
West Bengal,700156,2019,2,574
West Bengal,700135,2019,2,574
West Bengal,700091,2019,2,574
West Bengal,721101,2019,2,574
West Bengal,700039,2019,2,574
West Bengal,700021,2019,2,574
West Bengal,700015,2019,2,574
West Bengal,700019,2019,2,574
West Bengal,711101,2019,3,574
West Bengal,700006,2019,3,574
West Bengal,700156,2019,3,574
West Bengal,700135,2019,3,574
West Bengal,700091,2019,3,574
West Bengal,700021,2019,3,574
West Bengal,721101,2019,3,574
West Bengal,700039,2019,3,574
West Bengal,700015,2019,3,574
West Bengal,700019,2019,3,574
West Bengal,711101,2019,4,574
West Bengal,700006,2019,4,574
West Bengal,700135,2019,4,574
West Bengal,700156,2019,4,574
West Bengal,700021,2019,4,574
West Bengal,700091,2019,4,574
West Bengal,721101,2019,4,574
West Bengal,700039,2019,4,574
West Bengal,700015,2019,4,574
West Bengal,700019,2019,4,574
West Bengal,711101,2020,1,574
West Bengal,700006,2020,1,574
West Bengal,700135,2020,1,574
West Bengal,700156,2020,1,574
West Bengal,700021,2020,1,574
West Bengal,700091,2020,1,574
West Bengal,721101,2020,1,574
West Bengal,700039,2020,1,574
West Bengal,700015,2020,1,574
West Bengal,700019,2020,1,574
West Bengal,711101,2020,2,574
West Bengal,700006,2020,2,574
West Bengal,700135,2020,2,574
West Bengal,700156,2020,2,574
West Bengal,700021,2020,2,574
West Bengal,700091,2020,2,574
West Bengal,700039,2020,2,574
West Bengal,700015,2020,2,574
West Bengal,721101,2020,2,574
West Bengal,742304,2020,2,574
West Bengal,711101,2020,3,574
West Bengal,700006,2020,3,574
West Bengal,700135,2020,3,574
West Bengal,700156,2020,3,574
West Bengal,700039,2020,3,574
West Bengal,700015,2020,3,574
West Bengal,721101,2020,3,574
West Bengal,700021,2020,3,574
West Bengal,700091,2020,3,574
West Bengal,742304,2020,3,574
West Bengal,711101,2020,4,574
West Bengal,700006,2020,4,574
West Bengal,700135,2020,4,574
West Bengal,700156,2020,4,574
West Bengal,700039,2020,4,574
West Bengal,700015,2020,4,574
West Bengal,721101,2020,4,574
